interactionId,query_group_id,userId,courseId,timestamp,user_currentLevel,user_requiredLevel,user_skillGap,user_quizAttempts,user_averageQuizPercentage,user_jobRole,user_department,course_difficulty,course_durationHours,course_provider,context_relevanceScore,status,label
96bbaf14-85d9-490a-b5eb-9f315313636d,60bb9bab-70e9-4e2a-9b10-30b7a1f2772e,USER_42,COURSE_31,2025-02-10T05:21:00,2,4,2,3,50.91568782971627,Manager,HR,beginner,20.83425695542341,iGOT,69.3736118144371,enrolled,1
719964c7-aa17-41ee-97ee-4beb1abad6de,60bb9bab-70e9-4e2a-9b10-30b7a1f2772e,USER_42,COURSE_70,2025-02-10T05:38:00,2,4,2,3,50.91568782971627,Manager,HR,beginner,29.17563249519871,NSSTA,68.52309007655398,recommended,0
5cfcdf03-fd8e-4696-b669-4e2fd131105c,60bb9bab-70e9-4e2a-9b10-30b7a1f2772e,USER_42,COURSE_61,2025-02-10T06:28:00,2,4,2,3,50.91568782971627,Manager,HR,beginner,36.04361335255609,iGOT,73.32783598937651,dismissed,0
f8bf68b1-cbb0-4b12-9b75-d8e8da220cd7,60bb9bab-70e9-4e2a-9b10-30b7a1f2772e,USER_42,COURSE_59,2025-02-10T07:18:00,2,4,2,3,50.91568782971627,Manager,HR,beginner,28.313955368938082,NSSTA,72.11975834031604,recommended,0
7a14ef2f-7844-4dac-8051-caba367aba63,60bb9bab-70e9-4e2a-9b10-30b7a1f2772e,USER_42,COURSE_55,2025-02-10T07:50:00,2,4,2,3,50.91568782971627,Manager,HR,beginner,22.116470979275068,iGOT,69.55724974228495,completed,1
e4170a1d-fa5d-44f6-ba05-3c701b6a0d9b,60bb9bab-70e9-4e2a-9b10-30b7a1f2772e,USER_42,COURSE_50,2025-02-10T07:56:00,2,4,2,3,50.91568782971627,Manager,HR,beginner,8.274221905594315,ARAMBH Platform Catalog,56.88425047212928,enrolled,1
075983ad-ab0a-48a1-9c88-ac12e64a7330,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_1,2025-02-10T00:00:00,3,5,2,9,93.84582458913306,Director,Finance,beginner,7.0837862931119036,NSSTA,69.90922536704127,completed,1
09116b8b-a88f-413e-9dfe-8136db151fb9,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_32,2025-02-10T00:38:00,3,5,2,9,93.84582458913306,Director,Finance,beginner,17.00493399838956,NSSTA,61.727448025436274,completed,1
42908c41-e367-44f1-a4e4-9a8f9d5a6fcd,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_33,2025-02-10T01:08:00,3,5,2,9,93.84582458913306,Director,Finance,beginner,4.002216483322927,NSSTA,72.41424372874054,completed,1
ad24eafc-7f52-432c-b190-6b8ddc9d22c8,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_20,2025-02-10T02:00:00,3,5,2,9,93.84582458913306,Director,Finance,advanced,3.907475103511062,NSSTA,76.50453226773593,completed,1
63b54a58-f625-4217-a4c1-a0b9dc935e2b,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_18,2025-02-10T02:54:00,3,5,2,9,93.84582458913306,Director,Finance,beginner,33.32076285692524,iGOT,70.29402172868134,dismissed,0
9236311c-e0f1-468c-94f9-f5fb2171fd18,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_15,2025-02-10T03:49:00,3,5,2,9,93.84582458913306,Director,Finance,advanced,31.230180111083467,iGOT,69.55163670501494,dismissed,0
0fcd65f4-e46f-4041-80d8-628be15b7b01,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_11,2025-02-10T04:46:00,3,5,2,9,93.84582458913306,Director,Finance,beginner,10.399993175014457,NSSTA,63.655263826808664,recommended,0
b7cf7bea-50ef-44a0-9464-52e8b76e3208,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_9,2025-02-10T04:58:00,3,5,2,9,93.84582458913306,Director,Finance,beginner,1.5173334852347946,ARAMBH Platform Catalog,67.26193560487133,dismissed,0
3cd09079-89b8-471b-ab99-16cedeb2b01c,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_63,2025-02-10T05:29:00,3,5,2,9,93.84582458913306,Director,Finance,beginner,12.909190553431344,iGOT,66.39890108908351,recommended,0
8609b88c-0ca3-4e7f-bbc7-35905151b6c3,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_45,2025-02-10T05:56:00,3,5,2,9,93.84582458913306,Director,Finance,beginner,25.73970244335319,iGOT,77.97673505501433,completed,1
091a765c-1a6f-41eb-b912-48152495428c,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_142,2025-02-10T06:00:00,3,5,2,9,93.84582458913306,Director,Finance,advanced,1.4740245129028373,ARAMBH Platform Catalog,77.22766795508807,enrolled,1
2d45e65d-ef97-44b6-a7de-d0f9de40d1a8,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_155,2025-02-10T06:35:00,3,5,2,9,93.84582458913306,Director,Finance,intermediate,17.311478415334136,iGOT,71.9543732856572,recommended,0
6a4ddef7-fd35-4813-ad80-3426c7c003a0,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_106,2025-02-10T07:07:00,3,5,2,9,93.84582458913306,Director,Finance,intermediate,25.01819541120664,NSSTA,75.48938968859594,recommended,0
0eb5604a-b17d-49ce-802a-67a05e6b7a3b,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_126,2025-02-10T07:09:00,3,5,2,9,93.84582458913306,Director,Finance,intermediate,31.871582705308093,ARAMBH Platform Catalog,69.21144147582137,dismissed,0
8b88e26a-8e50-4ac4-8a63-347f8ae255e2,1d335de4-e342-4b61-8930-bd8d118ad09c,USER_43,COURSE_127,2025-02-10T07:26:00,3,5,2,9,93.84582458913306,Director,Finance,advanced,38.995680132842,iGOT,77.25391389101611,dismissed,0
604d9118-ea0f-4c72-b63f-c146ad738a4b,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_43,2025-03-07T00:00:00,1,3,2,17,92.01962560069141,Director,IT,intermediate,6.775390268182596,ARAMBH Platform Catalog,81.66517781055734,enrolled,1
32cc01ac-57e1-40d5-b48e-5868fcc30692,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_46,2025-03-07T00:15:00,1,3,2,17,92.01962560069141,Director,IT,intermediate,18.463543418350575,iGOT,72.01970208034152,completed,1
1cc84814-3b1f-4978-9763-ed168f5fc0f9,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_52,2025-03-07T00:27:00,1,3,2,17,92.01962560069141,Director,IT,intermediate,9.83333523271958,NSSTA,77.61223362631702,enrolled,1
b8d46e6a-b07c-43dd-a961-ea44c2f7b440,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_54,2025-03-07T00:29:00,1,3,2,17,92.01962560069141,Director,IT,advanced,27.35191456453195,ARAMBH Platform Catalog,72.18833976649383,recommended,0
76d8fd6c-82e8-478e-bce2-c07adb4e6908,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_16,2025-03-07T00:55:00,1,3,2,17,92.01962560069141,Director,IT,advanced,24.31809917363232,NSSTA,69.70890282226671,recommended,0
6129d60b-72b4-4e47-8956-71e799f1ad54,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_85,2025-03-07T01:37:00,1,3,2,17,92.01962560069141,Director,IT,beginner,27.209019276512777,NSSTA,70.8619410223528,dismissed,0
86b2d3cd-fada-4ad9-93b8-281dc72997b4,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_77,2025-03-07T01:57:00,1,3,2,17,92.01962560069141,Director,IT,advanced,28.14516207032395,iGOT,76.41805366492646,dismissed,0
123f1135-446b-4e7f-a464-d25384f820be,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_78,2025-03-07T02:35:00,1,3,2,17,92.01962560069141,Director,IT,intermediate,39.61210015406627,iGOT,79.05064203067647,dismissed,0
8d4c62f5-025b-4a13-bebd-348cdb6a95d7,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_137,2025-03-07T03:04:00,1,3,2,17,92.01962560069141,Director,IT,advanced,5.336701809939902,NSSTA,75.83499395818184,recommended,0
432dd67f-167a-4ee8-8e90-900537fde73b,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_156,2025-03-07T03:29:00,1,3,2,17,92.01962560069141,Director,IT,intermediate,7.428536184343037,ARAMBH Platform Catalog,60.99623882294904,completed,1
1cbafc38-510c-4f9b-86f2-f6f4b6d2816a,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_105,2025-03-07T04:04:00,1,3,2,17,92.01962560069141,Director,IT,intermediate,20.62231408462342,ARAMBH Platform Catalog,72.27604124050823,enrolled,1
eb793c3b-396a-4c8d-a198-4ddf8c4341d1,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_130,2025-03-07T04:30:00,1,3,2,17,92.01962560069141,Director,IT,intermediate,4.943784368788819,NSSTA,70.84808403358821,enrolled,1
29847a70-e337-4315-9c09-da5e57205b83,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_128,2025-03-07T05:09:00,1,3,2,17,92.01962560069141,Director,IT,beginner,35.62046312757369,NSSTA,66.51117210718425,dismissed,0
32451515-ce39-4cef-9738-450a6d1ee20d,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_107,2025-03-07T05:51:00,1,3,2,17,92.01962560069141,Director,IT,beginner,23.845247669665067,NSSTA,73.06019657238029,recommended,0
c9c0ff45-1257-4463-ab48-d116e6ba628a,9676c18e-fddd-43d3-9d5d-ee89f284570c,USER_44,COURSE_115,2025-03-07T06:39:00,1,3,2,17,92.01962560069141,Director,IT,intermediate,35.22140852755506,ARAMBH Platform Catalog,70.09453156496404,recommended,0
ee41b087-3e84-422e-b611-59a9aa66ddcd,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_6,2025-01-11T00:00:00,1,3,2,7,46.24651491907443,Director,HR,intermediate,16.59457789689496,NSSTA,74.78674361827113,completed,1
3ace0174-16e5-45d9-8ca6-afdb5dc5083b,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_25,2025-01-11T00:16:00,1,3,2,7,46.24651491907443,Director,HR,beginner,13.128310546910825,ARAMBH Platform Catalog,66.37542923117252,dismissed,0
665fe263-1a63-4e7b-8769-d4fb85d0c571,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_27,2025-01-11T01:04:00,1,3,2,7,46.24651491907443,Director,HR,beginner,38.896771720175046,NSSTA,73.53477504960271,dismissed,0
a4051079-90d5-445e-a69d-fdbcadf80529,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_28,2025-01-11T01:24:00,1,3,2,7,46.24651491907443,Director,HR,intermediate,10.203411870209274,iGOT,78.90699858300428,dismissed,0
61e612d3-5816-4808-931d-959c41f58afc,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_19,2025-01-11T02:18:00,1,3,2,7,46.24651491907443,Director,HR,beginner,22.165147243171692,ARAMBH Platform Catalog,72.83303916417545,dismissed,0
e9de73d8-badd-4bf2-a1aa-cde1320240f1,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_21,2025-01-11T02:56:00,1,3,2,7,46.24651491907443,Director,HR,intermediate,8.749911579832723,NSSTA,78.5485401433776,recommended,0
9ff3e05d-c1e8-4b6d-a836-fe56b4b298f2,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_23,2025-01-11T03:23:00,1,3,2,7,46.24651491907443,Director,HR,intermediate,37.12573426202061,iGOT,76.04946980009552,dismissed,0
4f03a7e3-8566-4f3d-b839-9600702fa674,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_13,2025-01-11T03:44:00,1,3,2,7,46.24651491907443,Director,HR,beginner,26.838369089805298,iGOT,64.97222014408126,dismissed,0
ab2febd0-dfd1-4c95-84fd-1edd2d63ed97,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_38,2025-01-11T04:04:00,1,3,2,7,46.24651491907443,Director,HR,advanced,34.56849274699739,NSSTA,68.16488790684187,recommended,0
4a964a80-29e3-450e-afcf-935b8919c788,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_31,2025-01-11T04:44:00,1,3,2,7,46.24651491907443,Director,HR,beginner,20.83425695542341,iGOT,66.78063994445824,dismissed,0
84bcef8f-269d-4514-a961-0abcb37a9f05,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_70,2025-01-11T04:56:00,1,3,2,7,46.24651491907443,Director,HR,beginner,29.17563249519871,NSSTA,75.55572607602231,dismissed,0
07923995-6b91-49f0-adbd-a9c2e9d54b51,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_61,2025-01-11T05:13:00,1,3,2,7,46.24651491907443,Director,HR,beginner,36.04361335255609,iGOT,80.52928172181663,recommended,0
79666c35-a3e5-4fca-b354-0d8867924fc2,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_59,2025-01-11T05:43:00,1,3,2,7,46.24651491907443,Director,HR,beginner,28.313955368938082,NSSTA,73.82079149965948,recommended,0
9dd99b69-1b91-4d2f-9ad5-2e6ce18ae724,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_55,2025-01-11T05:45:00,1,3,2,7,46.24651491907443,Director,HR,beginner,22.116470979275068,iGOT,60.39007020606307,dismissed,0
62644ce8-c3ab-4c67-9544-3d7818cf0619,0ab0499e-4f47-4da5-a1da-590f6dca7e2e,USER_45,COURSE_50,2025-01-11T06:12:00,1,3,2,7,46.24651491907443,Director,HR,beginner,8.274221905594315,ARAMBH Platform Catalog,74.67842811161695,completed,1
75aa25f7-076f-4364-82c8-9792574eedfc,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_1,2025-01-04T00:00:00,3,5,2,14,83.2487857786304,Analyst,IT,beginner,7.0837862931119036,NSSTA,64.27211232282622,dismissed,0
e3907763-98c5-46f8-b967-f1eccaae814b,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_32,2025-01-04T00:22:00,3,5,2,14,83.2487857786304,Analyst,IT,beginner,17.00493399838956,NSSTA,74.4989342538151,enrolled,1
6937181d-f245-4cfe-ad7d-c7ffec4910f4,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_33,2025-01-04T01:12:00,3,5,2,14,83.2487857786304,Analyst,IT,beginner,4.002216483322927,NSSTA,74.0481413903108,recommended,0
3dcb2de8-b687-424c-9485-deb4e5654235,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_20,2025-01-04T01:37:00,3,5,2,14,83.2487857786304,Analyst,IT,advanced,3.907475103511062,NSSTA,65.28269210652826,dismissed,0
5e6ba063-bd5b-4933-a5ad-5bce349871dd,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_18,2025-01-04T02:30:00,3,5,2,14,83.2487857786304,Analyst,IT,beginner,33.32076285692524,iGOT,72.9525115939764,enrolled,1
235b6a69-02b1-445a-9b46-e20e3c3cabe9,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_15,2025-01-04T03:19:00,3,5,2,14,83.2487857786304,Analyst,IT,advanced,31.230180111083467,iGOT,76.55441363344349,completed,1
10e9db7c-d04b-42ae-81d5-a7ea40091eda,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_11,2025-01-04T03:46:00,3,5,2,14,83.2487857786304,Analyst,IT,beginner,10.399993175014457,NSSTA,67.78256780490872,recommended,0
baf49e85-d783-4fdf-b52d-123a5fea7fad,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_9,2025-01-04T04:03:00,3,5,2,14,83.2487857786304,Analyst,IT,beginner,1.5173334852347946,ARAMBH Platform Catalog,76.83830256825581,recommended,0
eea2ff42-0ad8-42ee-b309-6b64264b6f65,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_63,2025-01-04T04:23:00,3,5,2,14,83.2487857786304,Analyst,IT,beginner,12.909190553431344,iGOT,73.77027142422857,dismissed,0
b6a7a541-9bb8-43c8-bc5a-fc1354c5c214,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_45,2025-01-04T04:26:00,3,5,2,14,83.2487857786304,Analyst,IT,beginner,25.73970244335319,iGOT,73.61511451865086,recommended,0
836b1188-1044-49d9-bd2e-229865f509d0,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_142,2025-01-04T04:52:00,3,5,2,14,83.2487857786304,Analyst,IT,advanced,1.4740245129028373,ARAMBH Platform Catalog,72.88274930726331,completed,1
fc7a3d70-1916-46e7-b6ba-5f76b59acb86,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_155,2025-01-04T05:19:00,3,5,2,14,83.2487857786304,Analyst,IT,intermediate,17.311478415334136,iGOT,81.67389760145615,recommended,0
996b1625-b8cc-47de-9398-d7f83ce6a83f,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_106,2025-01-04T05:57:00,3,5,2,14,83.2487857786304,Analyst,IT,intermediate,25.01819541120664,NSSTA,64.98298843333001,recommended,0
d454a8d7-8ad5-41c2-b403-1250d062384d,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_126,2025-01-04T06:43:00,3,5,2,14,83.2487857786304,Analyst,IT,intermediate,31.871582705308093,ARAMBH Platform Catalog,59.332790702137245,recommended,0
4a3308f3-22ff-4842-8d0a-bdd2a7845538,3b33bc88-0d08-4768-9f70-2b759ef6b914,USER_46,COURSE_127,2025-01-04T06:53:00,3,5,2,14,83.2487857786304,Analyst,IT,advanced,38.995680132842,iGOT,65.48202230490176,recommended,0
20a9599c-a7e4-4ff1-bf1a-a2b8b2c92134,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_2,2025-02-24T00:00:00,2,4,2,19,80.08510819423877,Director,IT,advanced,24.443485457985144,NSSTA,75.71206067532337,dismissed,0
4fcc9342-794a-4036-ba1e-f25f2949e70d,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_44,2025-02-24T00:16:00,2,4,2,19,80.08510819423877,Director,IT,intermediate,20.6044819059256,iGOT,69.89333809184457,completed,1
90440aec-ff11-4fc8-b1eb-426cf985d320,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_51,2025-02-24T01:09:00,2,4,2,19,80.08510819423877,Director,IT,intermediate,27.425010111849016,NSSTA,78.41331457324057,enrolled,1
fae6f62a-2911-49d9-8f36-0187b3b18bba,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_69,2025-02-24T01:28:00,2,4,2,19,80.08510819423877,Director,IT,intermediate,20.60284663110249,NSSTA,76.60940496079901,completed,1
9b727d8d-70a7-4a91-bb3d-01c1e7602409,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_26,2025-02-24T02:16:00,2,4,2,19,80.08510819423877,Director,IT,intermediate,11.714149926612503,NSSTA,69.76470729612807,completed,1
ec498aa4-6a9c-449b-96bf-3677017678c6,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_29,2025-02-24T02:50:00,2,4,2,19,80.08510819423877,Director,IT,intermediate,17.674099715983434,iGOT,74.91352024047752,completed,1
d6636873-aa5e-4745-affd-ea58bac5632b,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_34,2025-02-24T03:23:00,2,4,2,19,80.08510819423877,Director,IT,beginner,37.25820844136035,ARAMBH Platform Catalog,65.19295843259096,dismissed,0
a4498026-4b23-467b-9504-058d37705e43,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_22,2025-02-24T03:37:00,2,4,2,19,80.08510819423877,Director,IT,beginner,28.74233615719735,NSSTA,69.17384060424176,enrolled,1
2b4be0fd-609b-4294-aeb8-d308113d794b,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_56,2025-02-24T04:12:00,2,4,2,19,80.08510819423877,Director,IT,beginner,7.823242156741511,ARAMBH Platform Catalog,66.45631822448452,recommended,0
40cd524f-f0be-4341-9bda-52a636c62bfd,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_62,2025-02-24T04:35:00,2,4,2,19,80.08510819423877,Director,IT,beginner,37.66520425585336,ARAMBH Platform Catalog,68.67348667574473,dismissed,0
7ad27ea5-e3be-4096-8e6a-f7bd64480768,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_66,2025-02-24T04:55:00,2,4,2,19,80.08510819423877,Director,IT,intermediate,23.164035530083392,NSSTA,71.46920823091916,dismissed,0
e5422297-5c46-4831-9a5e-3203beea5e3f,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_67,2025-02-24T05:08:00,2,4,2,19,80.08510819423877,Director,IT,intermediate,10.768010925617782,iGOT,73.81505329958945,dismissed,0
f8739a3e-865c-4c33-b054-78e2b65eb8ff,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_41,2025-02-24T05:39:00,2,4,2,19,80.08510819423877,Director,IT,beginner,21.232834247991278,ARAMBH Platform Catalog,75.5323252718255,recommended,0
63950d4d-89db-4e77-ad3f-34184d0fd460,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_189,2025-02-24T05:55:00,2,4,2,19,80.08510819423877,Director,IT,beginner,9.164623610131702,NSSTA,76.63381307777405,recommended,0
111c6073-dadb-49b5-9684-d53b32fcf21b,fbfc1263-402b-4964-b839-97f004e43787,USER_47,COURSE_178,2025-02-24T06:01:00,2,4,2,19,80.08510819423877,Director,IT,intermediate,14.320965207805257,NSSTA,61.22571620307112,completed,1
39255d2f-130b-4f17-8660-794dc515ab5c,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_1,2025-02-23T00:00:00,3,4,1,6,77.99444649465764,Director,Finance,beginner,7.0837862931119036,NSSTA,70.71722409271824,enrolled,1
bb6a3de5-46c7-4323-9400-7f462b937cc1,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_32,2025-02-23T00:28:00,3,4,1,6,77.99444649465764,Director,Finance,beginner,17.00493399838956,NSSTA,58.71702582105238,enrolled,1
8d441ea7-45c6-4ba8-b8c4-eec5593a7264,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_33,2025-02-23T00:39:00,3,4,1,6,77.99444649465764,Director,Finance,beginner,4.002216483322927,NSSTA,63.46848977506573,completed,1
cca77a0c-7f24-4fa1-9ebc-2094d39942ca,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_20,2025-02-23T01:07:00,3,4,1,6,77.99444649465764,Director,Finance,advanced,3.907475103511062,NSSTA,63.62214088117706,dismissed,0
aa45beeb-9482-4e85-8113-15991fcf5623,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_18,2025-02-23T01:57:00,3,4,1,6,77.99444649465764,Director,Finance,beginner,33.32076285692524,iGOT,62.21140819165155,enrolled,1
04712e22-f146-41aa-88f6-b518ae92f1d8,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_15,2025-02-23T02:39:00,3,4,1,6,77.99444649465764,Director,Finance,advanced,31.230180111083467,iGOT,55.67350362432575,recommended,0
4f26a16b-cf1f-469f-8545-aabb0b13d2e9,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_11,2025-02-23T03:30:00,3,4,1,6,77.99444649465764,Director,Finance,beginner,10.399993175014457,NSSTA,59.2375016084504,dismissed,0
1fc32a76-bc68-4e6c-8a9b-e433f75255ff,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_9,2025-02-23T04:24:00,3,4,1,6,77.99444649465764,Director,Finance,beginner,1.5173334852347946,ARAMBH Platform Catalog,57.166647035192796,dismissed,0
7fe26523-6c91-46ec-a260-0bad5a22711d,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_63,2025-02-23T04:37:00,3,4,1,6,77.99444649465764,Director,Finance,beginner,12.909190553431344,iGOT,53.404024736161006,recommended,0
985ea29e-e55d-4f9e-9194-b6efcb29ccda,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_45,2025-02-23T04:42:00,3,4,1,6,77.99444649465764,Director,Finance,beginner,25.73970244335319,iGOT,50.34273855451889,completed,1
53fec4b6-8e14-4bed-8d22-05751dfe6e03,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_142,2025-02-23T04:55:00,3,4,1,6,77.99444649465764,Director,Finance,advanced,1.4740245129028373,ARAMBH Platform Catalog,63.613883869663866,enrolled,1
4190f7d3-b8be-4f78-a30c-001ae25d1680,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_155,2025-02-23T05:35:00,3,4,1,6,77.99444649465764,Director,Finance,intermediate,17.311478415334136,iGOT,60.94306170987506,enrolled,1
0ec1150d-8c3b-45cc-96cf-d7cccc79d9bc,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_106,2025-02-23T05:46:00,3,4,1,6,77.99444649465764,Director,Finance,intermediate,25.01819541120664,NSSTA,62.88460205342146,completed,1
6cdc841a-6b9e-4466-ba21-2fff34d2260e,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_126,2025-02-23T06:21:00,3,4,1,6,77.99444649465764,Director,Finance,intermediate,31.871582705308093,ARAMBH Platform Catalog,58.25786024854203,dismissed,0
452e756b-881e-4131-bd97-bfe6bc277c9c,cdfea44b-0466-4164-8a63-fc09d7eee59c,USER_48,COURSE_127,2025-02-23T06:56:00,3,4,1,6,77.99444649465764,Director,Finance,advanced,38.995680132842,iGOT,66.22778407341812,completed,1
0558c629-8304-4b78-b49e-a204069d506c,45e1671a-2308-4c17-b7d4-6aaf925b8c80,USER_49,COURSE_6,2025-01-05T00:00:00,1,5,4,18,74.98249365818154,Director,Operations,intermediate,16.59457789689496,NSSTA,87.0779511265588,recommended,0
0aa853d8-9b8e-4c3b-863d-d025bd908fb2,45e1671a-2308-4c17-b7d4-6aaf925b8c80,USER_49,COURSE_25,2025-01-05T00:33:00,1,5,4,18,74.98249365818154,Director,Operations,beginner,13.128310546910825,ARAMBH Platform Catalog,80.27374151519375,completed,1
87a5d919-e1df-4a7e-b0bd-85c39cdfaa92,45e1671a-2308-4c17-b7d4-6aaf925b8c80,USER_49,COURSE_27,2025-01-05T00:41:00,1,5,4,18,74.98249365818154,Director,Operations,beginner,38.896771720175046,NSSTA,82.61901279647046,recommended,0
5308ef95-1938-4d3c-9810-16b88d3b929f,45e1671a-2308-4c17-b7d4-6aaf925b8c80,USER_49,COURSE_28,2025-01-05T01:25:00,1,5,4,18,74.98249365818154,Director,Operations,intermediate,10.203411870209274,iGOT,88.62001821341387,completed,1
cedc2a0b-d390-4bd6-ab83-773a5dc60905,45e1671a-2308-4c17-b7d4-6aaf925b8c80,USER_49,COURSE_19,2025-01-05T01:46:00,1,5,4,18,74.98249365818154,Director,Operations,beginner,22.165147243171692,ARAMBH Platform Catalog,86.60860802097034,completed,1
522e90bf-cadf-4b7b-9624-2dbdfc9a1cf0,45e1671a-2308-4c17-b7d4-6aaf925b8c80,USER_49,COURSE_21,2025-01-05T02:15:00,1,5,4,18,74.98249365818154,Director,Operations,intermediate,8.749911579832723,NSSTA,99.05030855269666,enrolled,1
